,datePublished,ticker,title,description
105,2020-06-11T17:35:55Z,AAPL,Apple's virtual WWDC keynote starts on June 22nd at 1 PM ET,"With less than two weeks to go before this year’s entirely virtual edition of the Worldwide Developers Conference, Apple has announced the schedule for the event. The WWDC keynote will take place at 1 PM ET on June 22nd, and you can expect to learn about the …"
106,2020-06-18T18:54:24Z,AAPL,Apple Podcasts may get personalized recommendations in iOS 14,"The upcoming iOS 14 software release will include some notable changes to the Apple’s Podcasts app, such as a feature that suggests podcasts you may like based on what you currently listen to, according to 9to5Mac. The leak comes ahead of the virtual WWDC nex…"
107,2020-06-22T19:55:55Z,AAPL,iOS 14 will let you set default apps for email and web browsing,"Apple is slowly loosening its grip on default apps in iOS. Starting with iOS 14, the company will allow users to change their default email app and web browser. The change, which was reported by Bloomberg in February, wasn’t discussed onstage but cropped up i…"
108,2020-06-22T20:35:00Z,AAPL,Every Awesome iOS 14 Feature Apple Announced at WWDC 2020,"Happy Worldwide Developer Conference Day! In other words, “the day when Apple announces a bunch of software stuff.” Apple talked about improvements to each of its platforms during today’s virtual keynote for WWDC 2020, and we’re going to focus on the latest v…"
109,2020-06-10T19:05:29Z,AAPL,Apple plans to shut down iBooks Author and iTunes U,"Apple is discontinuing two products you’ve probably forgotten about: iBooks Author and iTunes U. As of July 1st, iBooks Author will not be available to new users, and Apple plans to discontinue iTunes U at the end of 2021.Existing iBooks Author users will sti…"
110,2020-06-24T16:05:58Z,AAPL,"Apple has acquired Fleetsmith, a startup that helps IT manage Apple devices remotely","At a time where IT has to help employees set up and manage devices remotely, a service that simplifies those processes could certainly come in handy. Apple recognized that, and acquired Fleetsmith today, a startup that helps companies do precisely that with A…"
111,2020-06-22T18:57:45Z,AAPL,Apple is releasing a Mac mini with an Apple processor for developers starting this week,"Apple is eager to help developers transition to its forthcoming Apple system-on-a-chip based Mac computers, and it’s preparing a number of resources to do that – including developer hardware. Apple’s Developer Transition Kit, which registered developers can a…"
112,2020-06-23T15:27:29Z,AAPL,Apple Watch Series 5 is back to $299 after WWDC announcements,"During yesterday’s WWDC keynote event, Apple revealed its plans for the upcoming watchOS 7. These improvements could make the Apple Watch more attractive to those who have been on the fence, and the reduced prices of the Series 5 watches could seal the deal. …"
113,2020-06-26T13:00:00Z,AAPL,Which Note-Taking App Should I Use for Apple Devices?,"I often write about pretty intense and aggravating tech issues for Lifehacker’s Tech 911 column. It can be ... a lot. In the interests of taking a small summer breather, I’m going to lighten the mood this week and focus on a problem that affects everyone—not …"
114,2020-06-22T19:32:43Z,AAPL,Apple Maps gets electric vehicle routing to find EV chargers,"Apple has added a routing feature to Maps that’s designed for electric vehicle owners. The EV routing feature, which will be available in the newest version of iOS, is one of several improvements that Apple is making to Maps. Apple unveiled the new feature Mo…"
115,2020-06-22T18:13:16Z,AAPL,watchOS 7’s ‘Face Sharing’ feature can help custom watch faces go viral,"Apple at its Worldwide Developers Conference this morning announced a much-requested feature for Apple Watch: the ability to customize and share third-party watch faces with others. There are now over 20,000 Watch apps available on the Apple Watch App Store, …"
116,2020-06-22T18:10:11Z,AAPL,The Apple Watch can soon track sleep,"Apple just announced a long-requested feature to the Apple Watch. Sleep Tracking. With this new feature, users can not only track sleep but create what Apple says is a holistic approach to improving sleep. The sleep tracking function works in conjunction with…"
117,2020-06-30T21:00:35Z,AAPL,Apple device management company Jamf files S-1 as it prepares to go public,"Jamf, the Apple device management company, filed to go public today. Jamf might not be a household name, but the Minnesota company has been around since 2002 helping companies manage their Apple equipment. In the early days, that was Apple computers. Later it…"
118,2020-06-22T19:14:39Z,AAPL,Apple WWDC 2020: the 18 biggest announcements,"Apple’s WWDC 2020 conference was full of huge announcements. If you weren’t watching live to see what’s coming next for macOS, iOS, iPadOS, and more, we’ve pulled together all of the big moments for you right here."
119,2020-06-15T15:12:59Z,AAPL,Apple offers interest-free financing on more of its products,"The rumors of Apple extending its zero interest purchase plans turned out to be true. Customers can now use an Apple Card to buy products like Macs, iPads and accessories on a monthly installment plan. Some of the less expensive items -- like the Apple Pencil…"
120,2020-06-29T20:30:00Z,AMZN,Play Your Free Twitch Prime Games With Amazon's New Games Launcher,"One of the best Amazon Prime perks is its rotating selection of free games on offer each month through the Twitch.tv “Twitch Prime” service. Even better, Amazon now has a new Amazon Games launcher that makes it far easier to claim, download and play these gam…"
121,2020-07-05T12:58:00Z,AMZN,Be Comfortable in the Car and in the Office With a $10 Seat Warmer and Cooler,Naipo Warmer and Cooler Seat Cover | $10 | Amazon | Use code 2S2IE4EJ + clip couponRead more...
122,2020-06-23T18:30:49Z,AMZN,Amazon invests $2 billion in its clean energy fund,"Amazon is committing $2 billion to companies developing clean energy technology with its Climate Pledge Fund, the company announced Tuesday. The fund is one facet of Amazon’s Climate Pledge, which aims to eliminate the company’s net carbon emissions by 2040. …"
123,2020-06-08T14:35:34Z,AMZN,Bose's 700 headphones are on sale for $299 at Amazon,"Want a good set of over-ear wireless headphones to keep you company at work, or just to tune out the rest of the world? You now have your chance, at least if you aren’t picky about colors. Amazon is selling Bose 700 headphones in white for $299, knocking $100…"
124,2020-06-15T14:39:21Z,AMZN,Apple's latest iPad mini drops to $349 at Amazon,"It’s now a little easier to get a small tablet that still packs a punch. Amazon is selling Apple’s current-generation iPad mini with 64GB of storage for $349, or $50 below the official price. You’ll get $50 off the price if you want 256GB of storage or LTE, t…"
125,2020-06-15T23:49:57Z,AMZN,Apple's AirPods are at their lowest-ever price on Amazon,"You might want to act quickly if you’ve been waiting for a sale on Apple’s AirPods Pro. Amazon is selling the noise-cancelling true wireless earbuds for $220 — that’s $30 off the usual sticker, and the lowest price we’ve seen on Amazon to date. That’s still m…"
126,2020-06-15T23:12:48Z,AMZN,Roku discounts its streaming devices ahead of Father's Day,"Roku is hoping that you’ll buy a media streaming device for Father’s Day, and it’s running a sale on its players to match. Retailers like Amazon and Best Buy are selling Roku’s lineup significantly below their official prices, and it might be tempting if the …"
127,2020-06-11T13:52:54Z,AMZN,EU will reportedly file antitrust charges against Amazon over seller data abuse,"Following a nearly year-long investigation into the company's business practices, the European Commission (EC) plans to announce formal antitrust charges against Amazon, according to the Wall Street Journal. The paper reports the charges will likely come some…"
128,2020-06-20T15:05:00Z,AMZN,"Saturday's Best Deals: Instant Pot Duo Plus, Cubii Pro Under-Desk Elliptical, AirPods Pro, Bounty Hunter Metal Detectors, and More","An Instant Pot Duo Plus, Cubii Pro Under-Desk Elliptical, Apple AirPods Pro, Bounty Hunter metal detectors, Apple Watch Series 5, and the Eero Mesh Wi-Fi System with a free Amazon Echo Dot lead Saturday’s best deals.Read more..."
129,2020-06-19T13:00:00Z,AMZN,Amazon Fire OS vs Android: What You'll Miss With an Amazon Device,"Pick up a Fire TV device or an Amazon Fire tablet, and the on-board operating system is only loosely based on Android: You’re actually dealing with a modified OS, cut off from Google’s apps and services, but it’s not particularly clear exactly what that means…"
130,2020-06-26T14:58:01Z,AMZN,TCL’s 10 Pro Android phone is $70 off at Amazon,"TCL is mostly known for making TVs, but its new Android smartphone, the TCL 10 Pro, is worth checking out if you want a budget-friendly phone with a big display. It’s even more affordable at Amazon today, at $70 off its usual price."
131,2020-06-26T11:19:54Z,AMZN,Amazon launches ‘Smart Stores’ in India to win mom and pop,"For Amazon, it’s never too late to try something in India. The e-commerce giant is exploring ways to further spread its tentacles in the largely offline, technology-free neighborhood stores in the world’s second most populous nation. The American firm’s lates…"
132,2020-06-24T14:45:40Z,AMZN,"UK’s CMA clears Amazon’s 16% Deliveroo stake, says COVID-19 impact less severe than initially thought","More than a year after Amazon announced that it would be lead a $575 million investment into UK food delivery startup Deliveroo, the country’s competition regulator, the CMA, has finally announced that it has provisionally cleared the deal. The investment, wh…"
133,2020-06-21T15:16:44Z,AMZN,Amazon is ending support for the Dash Wand barcode scanner,"Amazon is ending support for its Dash Wand, an Alexa-enabled device that let users scan grocery barcodes and order household essentials. Shoppers can still use Alexa-enabled devices to add items to a shopping list, the company noted."
134,2020-06-23T16:21:57Z,AMZN,Amazon boosts climate commitments and greenhouse gas emissions,"Amazon launched a new $2 billion climate change fund. On the same day, it released data showing that its carbon footprint is still growing."
135,2020-06-29T22:30:09Z,AMZN,"Amazon Prime Video introduces ‘Watch Party,’ a social coviewing experience included with Prime","Amazon Prime Video is beginning to roll out a coviewing feature to Amazon Prime members in the U.S., the company announced today. The “Watch Party” feature, which is included at no extra cost with a Prime membership, allows participants to watch video content…"
136,2020-06-26T16:25:44Z,AMZN,Daily Crunch: Amazon buys self-driving startup Zoox,"Amazon makes an autonomous driving acquisition, Microsoft closes its retail stores and health insurance startup Oscar raises $225 million. Here’s your Daily Crunch for June 26, 2020. 1. Amazon to acquire autonomous driving startup Zoox According to Amazon’s a…"
137,2020-06-10T21:43:16Z,AMZN,Amazon places 'moratorium' on police use of its facial recognition tech,Amazon is temporarily halting the use of its controversial facial recognition technology in the wake of widespread protests against police violence and discrimination. The internet giant is starting a year-long “moratorium” on police use of Rekognition. The p…
138,2020-06-21T21:35:18Z,AMZN,Amazon will stop supporting its Dash Wand shopping device on July 21st,"Amazon is dropping support for yet another Alexa device in a matter of weeks. AFTVnews has learned that Amazon will no longer support the Dash Wand shopping helper as of July 21st, 2020. It didn’t explain why (we’ve asked Amazon for comment), but it did encou…"
139,2020-06-12T17:30:27Z,AMZN,"This week's best deals: MacBook Air, Nintendo summer sale and more","Tech deals flooded the internet this week with savings on Apple products, wireless headphones, video games and more. The new MacBook Air (the one with that nice Magic Keyboard) is still $100 off at Amazon, and you can save hundreds on Bose and Sony wireless h…"
140,2020-06-25T14:23:25Z,GS,Goldman Sachs releases new font you’re not allowed to criticize Goldman Sachs with,"Investment bank Goldman Sachs has released a free-to-use family of fonts called Goldman Sans. But the fonts have a catch: according to the license, you’re not allowed to use them to criticize Goldman Sachs."
141,2020-06-30T18:50:55Z,GS,"Face masks could actually save the economy, Goldman Sachs says","Wearing a face mask during the pandemic saves lives. And it may also save the economy, too, according to Goldman Sachs."
142,2020-06-17T16:13:00Z,GS,Alaska Republicans Write Whiny Letter in Desperate Effort to Save Arctic Oil and Gas Industry,"In the last year, some big banks have committed to protecting the Arctic National Wildlife Refuge in Alaska through withholding their investments from the Arctic as a whole. Seems like Alaska’s elected officials are pretty pissed about it. In fact, they’ve fo…"
143,2020-06-06T20:20:31Z,GS,Apple reportedly will offer monthly payment plans for iPads and Macs on Apple Card,"Apple reportedly will allow customers to buy products including iPads, Macs, and AirPods, via monthly installment payments on the Apple Card. Payments will be managed through the Apple Card section in the iPhone Wallet app and added to customers’ monthly Appl…"
144,2020-06-29T22:55:00Z,GS,Goldman Sachs says it's climbing toward Fed's capital demands - Reuters,"Goldman Sachs Group Inc has already boosted capital measures and is working to meet the Federal Reserve's benchmark for October, the Wall Street bank said in a statement on Monday."
145,2020-06-29T02:57:00Z,GS,Breakingviews - Tencent embraces its inner Goldman Sachs - Reuters,"(Reuters Breakingviews) - It's usually a bad sign when a technology company spends more time buying than building. Tencent may prove to be an exception. The Chinese goliath’s investment portfolio has surpassed $66 billion with stakes in music, fintech and mor…"
146,2020-06-15T15:12:59Z,GS,Apple offers interest-free financing on more of its products,"The rumors of Apple extending its zero interest purchase plans turned out to be true. Customers can now use an Apple Card to buy products like Macs, iPads and accessories on a monthly installment plan. Some of the less expensive items -- like the Apple Pencil…"
147,2020-07-01T12:05:00Z,GS,GOLDMAN SACHS: Buy these 15 super-cheap stocks now before their prices catch up to their strong growth and earnings prospects,"<ul>
<li>Ryan Hammond, a strategist at Goldman Sachs, highlighted 15 stocks that trade at large discounts to the firm's modeled forecasts.</li>
<li>To arrive at his picks, Hammond leaned on a plethora of fundamental metrics including market capitalization, ma…"
148,2020-07-02T04:52:00Z,GS,Goldman Sachs sees oil demand returning to pre-coronavirus levels by 2022 - Reuters,"Goldman Sachs said on Thursday a pick-up in commuting, a shift to private transportation and government efforts to improve economies with higher infrastructure spending should help global oil demand return to pre-coronavirus levels by 2022."
149,2020-07-02T04:56:00Z,GS,Goldman Sachs sees oil demand returning to pre-coronavirus levels by 2022 - Reuters UK,"Goldman Sachs said on Thursday a pick-up in commuting, a shift to private transportation and government efforts to improve economies with higher infrastructure spending should help global oil demand return to pre-coronavirus levels by 2022."
150,2020-06-24T16:23:24Z,GS,"Goldman Sachs releases its own font, forbids criticism of Goldman Sachs with it","Goldman Sachs has released its own eponymous font, Goldman Sans, a contemporary sans-serif that garnishes merciless formality with a charming typographic ""wink"" here and there [h/t Matt Round]. It is free of charge, but perhaps the least Free font on earth, a…"
151,2020-07-07T16:39:35Z,GS,"Citigroup and Morgan Stanley shares are best positioned to endure a 69% plunge in 2nd quarter bank earnings, Goldman Sachs says","<ul>
<li>Bank earnings are set to tank 69% year-over-year for the second quarter, Goldman Sachs said in a Tuesday note.</li>
<li>Morgan Stanley and Citigroup are Goldman analysts' top picks among the seven biggest US banks. </li>
<li>Both firms enjoy a greate…"
152,2020-07-06T13:08:12Z,GS,"Goldman Sachs created a new metric to measure how US-China tensions impact stocks, and said that there's still money to be made from the conflict","Anthony Kwan/Getty
<ul>
<li>Goldman Sachs has created a new metric to evaluate the relationship between US and China and its impact on markets.</li>
<li>The US-China ""relations barometer"" is not limited to an evaluation of only trade risks, but also analyses …"
153,2020-06-30T16:13:25Z,GS,Goldman Sachs says national mask mandate could save US from a 5% hit to GDP,"REUTERS/Caitlin Ochs
<ul>
<li>A national mask mandate could potentially substitute for lockdowns to curb the spread of coronavirus, Goldman Sachs Chief Economist Jan Hatzius wrote in a Monday note. </li>
<li>Goldman's baseline estimate is that a national mand…"
154,2020-06-26T17:38:07Z,GS,U.S. bank shares drop as Fed sets limits following stress tests - Reuters,"Shares of U.S. banks dropped on Friday, with Wells Fargo's stock falling more than 6% and Goldman Sachs Group Inc down 7%, after the Federal Reserve capped dividend payments and barred share buybacks until at least the fourth quarter after its annual stress t…"
155,2020-06-30T19:04:17Z,GS,"Goldman's investment bank to increase Black staff hiring, recruitment - Reuters","Goldman Sachs Group Inc's investment bank formed a new group to increase its recruitment and hiring of Black employees and improve career development and retention among existing Black employees, according to a memo sent on Tuesday that was seen by Reuters."
156,2020-07-03T09:43:58Z,GS,Goldman Sachs says global oil demand won't rebound to pre-coronavirus crisis levels until at least 2022,"Igor Onuchin/Getty
<ul>
<li>Goldman Sachs predicts global oil demand will not return to pre-coronavirus levels until 2022 after a fall of 8% in 2020 and a rebound of 6% in 2021.</li>
<li>Analysts said peak demand is unlikely this decade on the assumption that…"
157,2020-07-04T12:27:00Z,GS,Goldman says an under-the-radar driver is signaling further upside in stocks — one not driven by retail investors,"<ul>
<li>""Investment flows are an important driver of equity returns,"" according to Goldman Sachs, and right now they're signaling further upside ahead for the stock market.</li>
<li>In a note published on Thursday, Goldman went under the hood of the stock ma…"
158,2020-06-24T16:48:00Z,GS,UPDATE 1-APICORP sells $750 million in 5-yr bonds - document - Reuters,"The Arab Petroleum Investments Corporation (APICORP) sold $750 million in five-year bonds on Wednesday and received more than $900 million in orders for the debt sale, a document showed."
159,2020-07-03T09:43:58Z,GS,Goldman Sachs says global oil demand won't rebound to pre-coronavirus crisis levels until at least 2022,"<ul>
<li>Goldman Sachs predicts global oil demand will not return to pre-coronavirus levels until 2022 after a fall of 8% in 2020 and a rebound of 6% in 2021.</li>
<li>Analysts said peak demand is unlikely this decade on the assumption that electric-vehicles …"
160,2020-06-30T13:25:38Z,GOOG,Google will host a virtual 'Hey Google' smart home keynote on July 8th,"Google has just announced that it’s holding an online event for its smart home developer community on July 8th. The tech giant canceled I/O earlier this year, which was scheduled for May 12th, due to the pandemic and even decided not to host an an online repl…"
161,2020-06-22T16:04:15Z,GOOG,Google adds fact checking to image searches,Google’s fact checking now extends beyond standard searches and YouTube. The internet pioneer has introduced fact check labels for image search results. Tap a bogus picture for a detailed view and you’ll see a blurb from a verified source indicating what’s fa…
162,2020-06-29T18:00:59Z,GOOG,Google adds local COVID-19 news coverage to its Google News app in pilot test,"Google is piloting a new way to bring local news about the COVID-19 pandemic to its Google News application. In partnership with regional news publications in select cities across the U.S., the Google News app will now offer a dedicated section in select mark…"
163,2020-06-29T14:58:33Z,GOOG,Google brings free product listings to its main Google Search results,"Earlier this year, Google made a significant change to its Shopping search tab in the U.S. to allow the service to primarily feature free product listings selected by Google’s algorithms, instead of paid ads. Building on that change, Google is today introduci…"
164,2020-06-25T14:00:00Z,GOOG,Launch Google Assistant on Your iPhone as Quickly as Siri,"If you’re a Google loyalist who just happens to be an iPhone owner, too, you can now summon Google Assistant almost as easily as you would Apple’s digital assistant. All it takes is a little creativity, a Shortcut, and a finger—and it’s almost as good as havi…"
165,2020-06-23T17:30:00Z,GOOG,Use Google Assistant to Listen to Articles on Android,"Most of my reading has shifted over to audiobook form these days—it’s easier to fit into my schedule and sometimes more entertaining. I often find myself wishing I could just listen to articles in the same way I listen to audiobooks. Well, it turns out Androi…"
166,2020-06-26T18:45:00Z,GOOG,Here's Everything New in Google Photos' Latest Redesign,"Google recently announced a new design for the Google Photos app filled with all-new features and a streamlined look. The redesign is slowly rolling out now for Android and iOS, and some users may already have the new layout and features—including one that wi…"
167,2020-06-16T18:00:00Z,GOOG,How to Connect Your Favorite Streaming Services to Google Maps,"Using your phone while driving is not only dangerous, it’s illegal in most places. However, most of us rely on our smartphones for directions or for rocking out to music and podcasts in the car. Luckily, Google Maps has tons of hands-free navigation controls …"
168,2020-06-25T13:30:00Z,GOOG,Check the Auto-Delete Defaults on Your New Google Accounts,Newly created Google accounts will come with auto-delete turned on by default for all data types—a feature that users previously had to go in and select. Read more...
169,2020-06-11T20:26:58Z,GOOG,Google countersues Sonos for patent infringement,"The move comes five months after Sonos sued Google for allegedly infringing on five patents. Google said that while it “rarely” sues companies for patent infringement, “it must assert its intellectual property rights here.”"
170,2020-06-29T14:45:25Z,GOOG,Google News will direct users to local COVID-19 info,"Since the pandemic began, Google has been working to surface relevant, reliable information. Now, with rates of the virus and state policies varying so widely across the country, Google wants to provide users with more local information. Today, it announced t…"
171,2020-06-16T19:01:31Z,GOOG,Google optimizes its WiFi routers for slow internet connections,Google’s WiFi routers should now handle overloaded internet providers more gracefully. It’s delivering an update to Nest WiFi and Google WiFi routers that improves “overall” performance with slow internet connections. You should have a better chance of mainta…
172,2020-06-12T13:25:48Z,GOOG,Google countersues Sonos for smart speaker patent infringement,"In the latest move of a heated smart speaker legal battle, Google has countersued Sonos, claiming the smart speaker company infringed its patents, Bloomberg has reported. The fight erupted in January this year when Sonos sued Google for alleged patent infring…"
173,2020-06-26T06:41:46Z,GOOG,Google is finally adding virtual backgrounds to Meet for education,"Google has revealed some of the features it’s planning to roll out for educators later this year, as schools consider retaining online classes even if they do reopen. To start with, the tech giant will give Education users the ability to blur or change their …"
174,2020-06-29T13:00:56Z,GOOG,Stadia-exclusive 'Crayta' feels like Google Docs for game creation,"Crayta is complicated and simple at the same time. The Stadia exclusive, launching on Wednesday July 1st, is a game-making platform where you can create your own levels, rules and games and share them with other Crayta players. It looks like Fortnite, uses bl…"
175,2020-06-30T15:36:25Z,GOOG,"Google has acquired North, the maker of Focals smart glasses","After a weekend of rumors, Google confirmed on Tuesday that it’s the new owner of North. Before today, the Canadian startup was best known for its Focals smart glasses. Google didn’t disclose the terms of the deal. However, the company says the North team wil…"
176,2020-07-07T16:00:38Z,GOOG,Nvidia’s Ampere GPUs come to Google Cloud,"Nvidia today announced that its new Ampere-based data center GPUs, the A100 Tensor Core GPUs, are now available in alpha on Google Cloud. As the name implies, these GPUs were designed for AI workloads, as well as data analytics and high-performance computing …"
177,2020-06-16T16:00:25Z,GOOG,Google brings Meet to Gmail on mobile,"Google today announced a deeper integration between Gmail on mobile and its Meet video conferencing service. Now, if you use Gmail on Android or iOS and somebody sends you a link to a Meet event, you can join the meeting right from your inbox. That obviously …"
178,2020-06-25T11:00:00Z,GOOG,One of Klipsch's Google Speakers Is Half Off Right Now,The Klipsch “The Three” speaker sounds good and looks even better. It's as cheap as we've seen it.
179,2020-06-30T18:44:46Z,GOOG,Google confirms that its AirDrop competitor is coming soon,Google has finally confirmed that its “Nearby Share” feature is on the way. Some Android users are already testing a beta version. Nearby Share looks to function as an Android version of Apple’s AirDrop.
180,2020-06-17T12:00:00Z,FB,Facebook Groups Are Destroying America,They're built for privacy and community—and that's just what makes them dangerous.
181,2020-06-30T21:00:00Z,FB,Remove These 25 Android Apps That Steal Facebook Logins,Google has removed 25 malicious apps from the Google Play Store after the French cybersecurity firm Evina discovered they contained Facebook-hacking malware. That means it’s time once again to check your Android device to make sure you didn’t foolishly (or ac…
182,2020-06-17T19:00:00Z,FB,Block Political Ads on Facebook With 'Social Fixer',"For those of you still Facebooking, get ready for the best news the platform has dropped in ages. If you aren’t already sick of all the political advertising blowing through your feed, you will be soon—unless you take advantage of a new feature that will hide…"
183,2020-06-10T17:17:53Z,FB,"Facebook paid for a tool to hack its own user, then handed it to the FBI","For years, a California man harassed and terrorized young girls, extorting them for nude photos and videos and threatening to kill and rape them or shoot up their schools. Much of this abuse took place on Facebook, and now, months after the man, Buster Hernan…"
184,2020-06-12T01:04:34Z,FB,Facebook test adds Wikipedia information to search results,"Facebook is testing a new feature that displays factual information from Wikipedia in some search results, the company confirmed to TechCrunch. This is perhaps an attempt to keep you on Facebook instead of opening a new tab when you want to learn more about a…"
185,2020-06-17T17:18:40Z,FB,Facebook tests easier sharing for its Pinterest-like Collections feature,"Facebook is trying to make Collections, a feature you’ve probably forgotten about, more useful. The Pinterest-like tool lets you save and organize content like posts, photos and videos. Until recently, you could share Collections with specific friends, but ov…"
186,2020-06-17T12:00:24Z,FB,Facebook creates voting information hub for the 2020 US election,"Facebook has launched what Mark Zuckerberg calls the “largest voting campaign in American history,” with the goal of urging and helping 4 million people register for the upcoming election. The social network’s voter registration campaign back in 2016 was a hu…"
187,2020-06-29T23:01:33Z,FB,Facebook envisions using holographics for super-slim VR glasses,"Facebook and Oculus have been trying to make slimmer and more comfortable VR headsets for a while, but their latest experiment get close to the ideal: displays that are as easy to wear as a pair of sunglasses. Facebook’s Reality Labs has developed a proof-of-…"
188,2020-07-06T14:15:05Z,FB,Facebook will 'pause' responses to data requests from Hong Kong,"China just recently imposed a new national security law on Hong Kong, a region not subject to the country’s restrictive “Great Firewall” that censors the internet throughout the country. However, legal experts believe the new law gives police the power to ord…"
189,2020-07-07T22:01:44Z,FB,Facebook used 86 percent renewable energy in 2019,"In 2018, Facebook declared a goal to power its operations with 100 percent renewable energy by the end of 2021. Ahead of that deadline, the company appears to be on track. In its first ever sustainability report, published today, Facebook announced that in 20…"
190,2020-06-10T18:20:48Z,FB,Facebook suspended hundreds of anti-racist skinheads and musicians,"Facebook’s determination to crack down on hate speech swept up some innocent people. OneZero has learned that Facebook temporarily suspended “hundreds” of anti-racist activists from SHARP (Skinheads Against Racial Prejudice), as well as the reggae and ska com…"
191,2020-06-17T11:00:29Z,FB,Facebook removes hundreds more accounts over hate speech,"Facebook is continuing to take action against hate. After removing around 200 accounts associated with hate groups including the Proud Boys and American Guard last week, the company has confirmed it’s taken down a further 500 Facebook accounts and more than 3…"
192,2020-06-07T18:03:23Z,FB,Facebook pulls nearly 200 accounts connected to hate groups,"Facebook is continuing its fight against hate, and this time with an added degree of urgency. The social network has confirmed to the Associated Press (via The Verge) that it removed nearly 200 accounts for users linked to hate groups like the Proud Boys and …"
193,2020-06-30T14:52:36Z,FB,Facebook will prioritize original reporting in its News Feed,"In an effort to prioritize original reporting, Facebook is updating the way it ranks news stories in its News Feed. Beginning today, Facebook will use AI to analyze groups of articles on a given topic and prioritize the ones cited most often as the original s…"
194,2020-07-01T23:03:06Z,FB,Facebook shared user data with developers it shouldn't have — again,"Facebook has disclosed yet another instance of developers receiving user data they shouldn’t have. According to the company, at least a few thousand developers were able to access some personal details from “inactive” users who hadn’t used their apps in more …"
195,2020-06-27T20:33:57Z,FB,Facebook is testing a dark mode in its mobile app,"You might not have to stick to your computer if you want to browse Facebook in dark mode. After reports of the palette change popping up, Facebook has confirmed to SocialMediaToday that it’s testing a dark mode in its mobile apps. The feature is only availabl…"
196,2020-06-22T20:15:11Z,FB,Facebook acquires VR studio behind ‘Lone Echo’,"Facebook has been on a game studio acquisition spree over the past year, buying up developers behind some of the most popular VR titles. That trend continued today with the company’s acquisition of Ready at Dawn Studios, the developer behind the Lone Echo gam…"
197,2020-06-24T16:37:47Z,FB,Daily Crunch: Facebook drops the Oculus Go,"Facebook shifts its VR strategy, WhatsApp’s payment service hits a snag in Brazil and we look at how Trump’s visa ban will affect Silicon Valley. Here’s your Daily Crunch for June 24, 2020. 1. Facebook kills off its cheapest VR headset Just two years after la…"
198,2020-06-29T13:09:28Z,FB,Facebook expands its fan subscription program,"Facebook is expanding the availability of the tools it offers to help game streamers and other online creators make money. The social network first launched fan subscriptions in early 2018, giving a small group of creators in the United States and the United …"
199,2020-07-05T08:08:22Z,FB,Facebook makes education push in India,"Facebook, which reaches more users than any other international firm in India, has identified a new area of opportunity to further spread its tentacles in the world’s second largest internet market. On Sunday, the social juggernaut announced it had partnered …"
