,datePublished,ticker,title,description
187,2020-06-17T15:10:38Z,FB,"Here are the top 10 US colleges that tech giants such as Google, Apple, and Facebook hire from, according to new LinkedIn data (GOOG, FB)","<ul>
<li>An analysis of LinkedIn data across tech employees has discovered which universities are most popular among the biggest companies in Silicon Valley. </li>
<li>The data reveals that the University of Washington produces the highest number of graduates…"
188,2020-06-13T12:55:00Z,FB,"Facebook's former 'conscience' Chris Cox quit last year after clashing with Mark Zuckerberg. Now that he's back, employees wonder if things will be different. (FB)","<ul>
<li>Chris Cox, a beloved Facebook employee who quit a year ago amid clashes with Mark Zuckerberg, is returning.</li>
<li>Cox and Zuckerberg disagreed with the direction of the company, including on plans to more closely integrate its apps.</li>
<li>His r…"
189,2020-06-22T18:46:15Z,FB,"Microsoft is shutting down its Twitch competitor and partnering with Facebook going forward — even after spending millions on deals with top streamers like Ninja and Shroud (MSFT, FB)","<ul>
<li>Microsoft is shutting down its Twitch competitor, Mixer, and partnering with Facebook going forward.</li>
<li>""Starting on July 22, all Mixer sites and apps will redirect users to Facebook Gaming,"" the company said in a blog post on June 22. </li>
<l…"
190,2020-06-26T19:05:12Z,FB,"The Trump administration reportedly told Facebook and Twitter to remove posts that call for tearing down statues (FB, TWTR, SNAP, GOOG, GOOGL)","<ul>
<li>The Trump administration is reportedly pressuring social media outlets to take action against posts that encourage toppling statues and other ""criminal activity"" amid nationwide protests.</li>
<li>The Department of Homeland Security sent a series of …"
191,2020-06-28T00:40:00Z,FB,St. Louis Mayor Says Sorry for Doxing Protesters During Livestreamed Q&A,The mayor of St. Louis is being put on blast for reading out the full names and street addresses of demonstrators who want to defund the police during a Friday briefing on Facebook Live. She’s since apologized for what was either an unbelievably boneheaded mo…
192,2020-06-29T14:06:12Z,FB,Denny's to join Facebook ad boycott starting July 1 - Fox Business,"<ol><li>Denny's to join Facebook ad boycott starting July 1  Fox Business
</li><li>Major companies suspend social media advertising over online hate speech  CBS This Morning
</li><li>Facebook sees $60 billion in market value erased in just 2 days as adverti…"
193,2020-06-30T09:07:09Z,FB,The modern web makes me want to throw up,I've written a fair bit over the last few months on other mediums (FB and Hackernews). I'm going to start collecting some of that content and reposting it here. From here: Performance of modern web apps is simply awful compared to their native counterparts by…
194,2020-06-26T23:40:00Z,FB,UPDATE 8-Facebook will label newsworthy posts that break rules as ad boycott widens - Reuters Africa,"Facebook Inc said on Friday it will start labeling newsworthy content that violates the social media company's policies, and label all posts and ads about voting with links to authoritative information, including those from politicians."
195,2020-06-09T13:00:45Z,FB,Sheet pan storage rack that’s just right for this slim spot,"After years of using various sheet pan storage solutions, including the expandable pot lid rack, I came up with this idea to use up the dead space between my fridge and the wall. With this GNEDBY sheet pan storage rack, I’ve freed up so much more space on my …"
196,2020-06-30T20:46:45Z,FB,"Facebook says it's removed 220 FB ""Boogaloo"" groups and 95 Instagram accounts, weeks after feds said group members planned the murder of a federal agent on FB (NBC News)","NBC News:
Facebook says it's removed 220 FB “Boogaloo” groups and 95 Instagram accounts, weeks after feds said group members planned the murder of a federal agent on FB  —  Facebook announced Tuesday that it is removing groups dedicated to the Boogaloo extrem…"
197,2020-06-24T08:28:00Z,FB,CRISIL ratings for Indian debt instruments-Jun 24 - Reuters India,"Jun 24  - Below are the ratings awarded by Credit Rating Information Service of India
(CRISIL) for local debt instruments as of June 23, 2020.


COMPANY                                INSTRUMENT        RATING        AMOUNT MOVEMENT
                           …"
198,2020-06-14T04:17:43Z,FB,"FB sues Indian company, Xiaomi’s first laptop, more",Facebook sued an Indian company for domain name ‘fraud; Reliance Jio streak of multi-billion dollar investment deals continues; Xiaomi entered a new category with its first laptop launch in India whereas Google gave a sneak peak in Android 11 by releasing the…
199,2020-06-11T04:07:42Z,FB,FB is suing Indian company for domain name fraud,"It looks like an India-based proxy service company has landed in legal trouble involving Facebook. Facebook has filed a case against Compsys Domain Solutions Private limited to prevent fraud by using product names like WhatsApp, Instagram and Facebook. Christ…"
200,2020-06-14T18:37:39Z,BRK.B,"The Tell: Day trader who slammed Warren Buffett represents an ‘unholy speculative mix’ that should keep investors out of stocks, former top strategist warns",“There’s absolutely no reason to own U.S. equities right now — unless one likes low to negative future returns.”
201,2020-06-12T14:13:11Z,BRK.B,Top Ten: Weekend reads: Where should you live when you retire?,"Also, a smart move by Warren Buffett and how the financial services industry can bring in people of color."
202,2020-06-09T13:57:27Z,BRK.B,Warren Buffett made a smart move by buying more shares of Liberty Sirius XM — here’s why you might want to do the same,"Buffett and his team made a mistake by selling airlines recently, but they haven’t lost their touch."
203,2020-06-30T11:05:00Z,BRK.B,Better Buy: Berkshire Hathaway vs. JPMorgan Chase,A big thing that's bad for banks is good for Berkshire. But does that tip the scales?
204,2020-07-01T21:45:09Z,BRK.B,Berkshire Hathaway Inc. (BRK.B) Stock Sinks As Market Gains: What You Should Know,"Berkshire Hathaway Inc. (BRK.B) closed at $177.99 in the latest trading session, marking a -0.29% move from the prior day."
205,2020-06-03T18:34:37Z,BRK.B,Brett Arends's ROI: Watch out: This is the age where you should definitely stop trading stocks,Study finds the point where our money skills start falling faster than our confidence
206,2020-07-03T14:00:00Z,BRK.B,Tesla Market-Cap Bigger Than Bitcoin,"On July 2, 2020, Tesla's market-cap eclipsed Bitcoin and other digital currencies."
207,2020-07-03T16:36:04Z,BRK.B,Tesla Market-Cap Eclipses Bitcoin,"On July 2, 2020, Tesla's market-cap eclipsed Bitcoin and other digital currencies."
208,2020-06-05T21:29:13Z,BRK.B,Warren Buffett's Berkshire Hathaway Turns Up Stake In Liberty SiriusXM,Guru's firm adds to holding of the satellite radio service’s tracking stock
209,2020-06-10T16:43:42Z,BRK.B,Do Day Traders Drive The Market Now?,With commission-free trades and a wave of account openings retail investors may have a greater influence on market direction than normal.
210,2020-06-04T09:25:26Z,BRK.B,Tracking Allan Mecham's Arlington Value Capital Portfolio - Q1 2020 Update,Arlington Value Capital’s 13F portfolio value decreased from $1.47B to $688M. The number of positions increased from 15 to 16. Allan Mecham added Wayfair while
211,2020-06-04T11:07:00Z,BRK.B,Is Berkshire Hathaway a Buy While It's Down?,Investors seem to be losing faith in the Oracle of Omaha.
212,2020-06-05T15:34:55Z,BRK.B,Costco teed up as Berkshire Hathaway target,"Bloomberg suggests Warren Buffett's Berkshire Hathaway (BRK.A, BRK.B) take a much large stake in Costco (COST +0.5%).While conceding that Costco might not fall i"
213,2020-06-17T17:31:07Z,BRK.B,Johns Manville Announces New President for Insulation Systems Business - Olean Times Herald,Johns Manville Announces New President for Insulation Systems Business  Olean Times Herald
214,2020-06-23T23:01:39Z,BRK.B,Warren Buffett's Apple Sets New Record Close on WWDC Updates,Consumer electronics giant announces new operating systems and ends Intel chip partnership Continue reading...
215,2020-06-19T11:00:00Z,BRK.B,Why Is Warren Buffett Getting Crushed by the Pandemic?,What's holding back Berkshire Hathaway and the Oracle of Omaha?
216,2020-06-13T21:49:42Z,BRK.B,DOL Throws 401k Investors To The Wolves,"Last week, the U. S. Department of Labor opened the door for plan sponsors to add private equity funds to their 401(k) plans."
217,2020-06-08T14:51:32Z,BRK.B,How To Tailor Your Portfolio To Coronavirus And Recession,It's a good time to rebalance your portfolio. Here are 18 recession-resistant and Covid-19-related stocks to consider.
218,2020-07-01T12:00:00Z,BRK.B,"Robot Trucks To Roam 1,100-Mile Phoenix-Houston Corridor Set Up By TuSimple, UPS, U.S. Xpress",The San Diego-based startup says the world’s first “autonomous freight network” is an ecosystem that will help self-driving trucks come to market safely and efficiently
219,2020-06-17T17:31:14Z,BRK.B,"Johns Manville Announces New CEO, Chairman Transition | Business - Olean Times Herald","Johns Manville Announces New CEO, Chairman Transition | Business  Olean Times Herald"
